Tanggal,Judul,Konten,Link
2022-08-18 11:00:00,"Perbedaan antara Leukoplas, Kromoplas, dan Krolopas","KOMPAS.com–Leukoplas,kromoplas, dan krolopas adalah tiga jenisplastidadalam sel tumbuhan.Plastidaadalah organel sel terikat membran ganda yang penting bagi tumbuhan. Apa perbedaan antaraleukoplas, kromoplas, dankloroplas?Perbedaan leukoplas, kromoplas, dan kloroplas berada pada pigmen yang dikandungnya.Kroloplas adalah plastida yang mengandung pigmen hijau fotosintesis atauklorofil.Kromoplasadalah plastida yang mengandung pigmen selain warna hijau.Sedangkan, leukoplas adalah plastida yang tidak mengandung pigmen sama sekali.Baca juga:Plastida: Pengertian, Jenis, dan FungsinyaUntuk lebih memahami perbedaan antara leukoplas, kromoplas, dan kroloplas, simaklah penjelasan berikut!LeukoplasLeukoplas adalah jenis plastida yang tidak mengandung pigmen apa pun, sehingga tidak berwarna dan tidak menarik bagi hewan.Leukoplas berada pada jaringan tumbuhan non fotosintetik seperti akar.Meskipun tidak berperan dalam proses fotosintesis karena tidak memiliki pigmen fotosintetik, leukoplas berperan besar dalam penyimpan.Leukoplas dapat menyimpan berbagai jenis zat bergantung pada jenisnya.Baca juga:Jenis Organel Sel Beserta FungsinyaDilansir dariMicrobe Notes, leukoplas dapat berupa:Amiloplas untuk menyimpan patiElaioplas untuk menyimpan lemakProteinoplas untuk menyimpan proteinKromoplasDilansir dariBiology LibreTexts, kromoplas adalah plastida yang mensintetis dan menyimpan pigmen selain klorofil.Contoh pigmen yang terkandung dalam kromoplas adalah karoten yang berwarna merah kekuningan dan xantofil yang berwarna coklat.Kromoplas ditemukan pada bunga, buah, dan daun tumbuhan yang menua. Pada dasarnya, kromoplas adalah kloroplas yang menua.Baca juga:Mengapa Sel Tumbuhan Bentuknya Selalu Tetap?Klorofildalam kloroplas yang menua perlahan menghilang dan pigmen lain (seperti karoten dan xantofil) terakumlasi dan membentuk kromoplas.Pada beberapa tumbuhan, kromoplas bisa mengembalikan klorofil, menghilangkan pigmen lain, dan berubah kembali menjadi kloroplas.KloroplasDilansir dariBiology Discussion, kloroplas adalah plastida yang mengandung pigmen korofil a dan b, DNA, juga RNA.Karena mengandung klorofil, kloroplas menjadi plastida utama bagi proses fotosintesis tumbuhan. Sehingga, kloroplas ditemukan pada jaringan fotosintetik tumbuhan seperti daun.Kemampuannya untuk berfotosintesis menjadi kloroplas sebagai plastida paling penting bagi tumbuhan juga ekosistem.Simakbreaking newsdanberita pilihankami langsung di ponselmu. Pilih saluran andalanmu akses berita Kompas.com WhatsApp Channel :https://www.whatsapp.com/channel/0029VaFPbedBPzjZrk13HO3D. Pastikan kamu sudah install aplikasi WhatsApp ya.",http://www.kompas.com/skola/read/2022/08/18/110044769/perbedaan-antara-leukoplas-kromoplas-dan-krolopas
2022-08-14 10:00:00,Ciri-ciri dan Klasifikasi Bacteria,"KOMPAS.com– Golongan prokariota yang paling terkenal adalahbakteri, hadir dalam berbagai bentuk, yaitu bulat, lonjong, hingga spiral.Bakterimencakup sebagian besar spesies prokariotik yang erat kaitannya dengan kehidupan manusia. Keberadaannya memberi pengaruh positif dan negatif.Contohnya bakteri patogen yang menyebabkan radang tenggorokan dan TBC, serta bakteri yang bermanfaat dalam pembuatan keju dan yogurt.Struktur tubuh bakteriWikimedia CommonsStruktur tubuh bakteriDikutip dari bukuBiology Modern(2006) karangan John H. Postlewait dan Janet L. Hopson, secara umum prokariota terdiri dari dinding sel, membran sel, dan sitoplasma yang memiliki ribosom, DNA, dan molekul kecil lainnya.Berikut penjelasan struktur tubuh bakteri beserta fungsinya:Dinding selBerfungsi untuk memberi bentuk dan melindungi sel dari zat beracun. Dinding sel bakteri terbuat dari peptidoglikan.Baca juga:Bakteri Saprofit: Pengertian, Peran pada Rantai Makanan, dan ContohnyaStruktur ini berbeda denganarchaebacteriayang dinding selnya mengandung pseudomurein atau senyawa asam amino tidak biasa.Membran selBakteri danarchaebacteriapunya membran sel berupa lapisan ganda lipid yang memiliki protein.Membran sel ini bertindak sebagai penghalang selektif dengan mengontrol molekul yang bergerak masuk dan keluar sel.Membran sel merupakan tempat di mana banyak fungsi metabolisme terjadi.Bakteri fotosintetik memiliki membran sel yang lipatan internalnya disebut tilakoid. Lipatan ini sangat mirip dengan tumbukan membran kloroplas tumbuhan.Sama seperti tilakoid pada tumbuhan, tilakoid bakteri memiliki pigmen fotosintesis yang menangkap energi cahaya.Baca juga:Endospora Bakteri: Pengertian, Fungsi, dan StrukturnyaSitoplasmaSel bakteri tidak memiliki organel yang terikat membran dalam sitoplasmanya. Sitoplasma adalah larutan setengah cair yang mengandung ribosom, DNA, molekul organik dan anorganik kecil, serta ion.Kapsul dan piliBanyak bakteri memiliki lapisan luar polisakarida yang disebut kapsul. Ini membantu melindungi bakteri patogen (penyebab penyakit) dari sel darah putih inangnya.",http://www.kompas.com/skola/read/2022/08/14/100000969/ciri-ciri-dan-klasifikasi-bacteria
2022-07-31 11:00:00,Peranan Cahaya Matahari dalam Ekosistem,"KOMPAS.com–Cahaya matahariadalah faktor abiotik yang sangat penting bagiekosistemdi bumi. Apa perancahaya mataharidalam suatu ekosistem?Peranan cahaya matahari dalam ekosistemadalah:Sumber energi fotosintesisMenghangatkan ekosistemMenyeimbangkan siklus airMengatur cuacaMenghangatkan hewan berdarah dinginBaca juga:Faktor Abiotik yang Dipengaruhi dan Tidak Dipengaruhi Sinar MatahariSumber energi fotosintesisPernanan cahaya matahari dalam ekosistem yang pertama adalah sebagai sumber energi bagi proses terpenting di bumi, yaitu fotosintesis.Fotosintesis yang dilakukan organisme autotrof seperti tumbuhan, alga, plankton, dan juga beberapa jenis bakteri memerlukan cahaya matahari untuk dapat terjadi.Tanpa adanya cahaya matahari, organisme tersebut tidak dapat berfotosintesis, mati, dan merubuhkan dasar rantai makanan dalam ekosistem.Menghangatkan ekosistemCahaya matahari yang masuk ke bumi tidak hanya membawa cahaya namun juga membawa energi panas di dalamnya.Baca juga:Mengapa Matahari Termasuk ke Dalam Golongan Bintang?Energi panas dari cahaya matahari inilah yang akan menghangatkan ekosistem di bumi. Intensitas radiasi matahari yang tidak merata di bumi juga menyebabkan variasi tumbuhan di ekosistem berbeda.Hal tersebut dikarenakan ada tumbuhan yang dapat hidup dengan suhu dingin, ada yang memerlukan suhu hangat, ada yang memerlukan sinar matahari lama, ada juga yang memerlukannya dalam waktu singkat.Menyeimbangkan siklus airDilansir dariNASA Earth Observatory, sekitar 25 persen energi cahaya matahari yang masuk ke bumi menyebabkan penguapan.Penguapan mengubah fase air cair menjadi gas dan merupakan salah satu langkah terpenting dalam siklus air.Dengan adanya penguapan karena energi matahari, uap air dapat terkumpul di langin, awan akan terbentuk, dan hujan akan turun.Air hujan sangat penting bagi ekosistem, baik untuk proses fotosintesis dan juga sumber air minum organisme hidup.Baca juga:Alasan Matahari Disebut sebagai Sumber Energi Terbesar di BumiMengatur cuacaSinar matahari juga mengatur cuaca dalam suatu ekosistem. Tidak hanya hujan, sinar matahari juga menyebabkan angin.Di mana keberadaan angin sangat penting bagi ekosistem karena merupakan salah satu agen penyerbukan bagi tumbuhan.Menghangatkan hewan berdarah dinginPeran sinar matahari selanjutnya adalah membantu regulasi suhu hewan berdarah dingin dalam ekosistem.Dilansir dariThe Biology Notes, hewan berdarah dingin menggunakan sinar matahari untuk mengontrol suhu tubuh dan menghangatkan diri.Contohnya adalah buaya yang berjemur pada siang hari untuk menghangatkan tubuhnya yang berdarah dingin.Simakbreaking newsdanberita pilihankami langsung di ponselmu. Pilih saluran andalanmu akses berita Kompas.com WhatsApp Channel :https://www.whatsapp.com/channel/0029VaFPbedBPzjZrk13HO3D. Pastikan kamu sudah install aplikasi WhatsApp ya.",http://www.kompas.com/skola/read/2022/07/31/110000669/peranan-cahaya-matahari-dalam-ekosistem
2022-07-30 12:00:00,Ciri-ciri Hewan Mamalia,"KOMPAS.com– Hewan dikelompokan menjadi beberapa kelas, salah satunya adalahmamalia.Mamaliadikenal sebagai hewan yang menyusui. Namun, tahukah kamu apa sajaciri-ciri hewan mamalia?Ciri-ciri hewan mamaliaadalah:Memiliki bulu atau rambutBerdarah panasMenyusui dan memiliki kelenjar susuRahang bawah yang menempel ke tengkorakMemiliki empat jenis gigi yang dapat diganti sekali dalam seumur hidupMemiliki otak besar dengan neokorteksMemiliki tiga tulang di tengah telingaMemiliki jantung empat ruangMemiliki diafragmaSel darah merah tidak memiliki nukleusBaca juga:Jenis Hewan MamaliaMemiliki bulu atau rambutCiri-ciri hewan mamalia adalah memiliki bulu atau rambut yang menutupi seluruh atau sebagian tubuhnya.Bulu atau rambut menyediakan perlindungan terhadap dingin, cedera mekanis, kamuflase, dan juga penginderaan pada mamalia.Namun, beberapa mamalia berevolusi menyesuaikan dengan lingkungan sekitarnya.Misalnya, paus yang hanya memiliki bulu hanya saat berbentuk embrio, ataupun tenggiling yang mengubah bulunya menjadi sisik keras.Baca juga:Evolusi dan Berbagai TeorinyaBerdarah panasSemua mamalia adalah hewan berdarah panas atau endotermik. Artinya, mereka adalah hewan vertebrata yang dapat mengatur keseimbangan suhu tubuhnya sendiri.Mamalia dapat memproduksi panas tubuhnya sendiri tanpa harus bergantung dengan panas dari lingkungan. Adapun, mereka dapat mengeluarkan panas melalui kelenjar keringatnya.Menyusui dan memiliki kelenjar susuCiri-ciri hewan mamalia adalah menyusui anaknya dan memiliki kelenjar susu.Dilansir dariThought Co,kelenjar susu mamalia adalah modifikasi kelenjar keringat yang membesar, memiliki saluran, dan jaringan kelenjar yang mengeluarkan susu melalui putting.Baca juga:Apa Hewan Mamalia yang Bisa Terbang?Rahang bawah yang menempel ke tengkorakMamalia memiliki rahang bawah yang khas karena memiliki engsel yang langsung tersambung ke tengkorak.Fitur ini dinamakan dengan dentary dan tidak ditemukan di vertebrata lain. Bentuk dentary memungkinkan mamalia untuk menggigit, mengunyah, dan juga menggiling makanannya.Memiliki empat jenis gigi yang dapat diganti sekali dalam seumur hidupMamalia memiliki gigi yang berbeda dengan vertebrata lain. Jika vertebrata lain hanya memiliki satu jenis gigi, mamalia memiliki empat jenis gigi yaitu gigi seri, taring, premolar, dan juga molar.Gigi mamalia juga hanya dapat diganti sekali seumur hidup. Saat masih kecil, mamalia memiliki gigi susu yang kecil.Namun, ketika beranjak dewasa gigi tersebut akan diganti oleh gigi permanen yang lebih besar juga lebih kuat.Baca juga:Lumba-lumba, Mamalia yang Cerdas",http://www.kompas.com/skola/read/2022/07/30/120000869/ciri-ciri-hewan-mamalia
2022-08-02 13:00:00,Sirkulasi Sistemik: Pengertian dan Mekanismenya,"KOMPAS.com– Sirkulasidarahdalam tubuh terbagi menjadi dua, yaitu sirkulasi paru dansirkulasi sistemik. Apa yang dimaksud dengan sirkulasi sistemik dan bagaimana sirkulasi sistemik terjadi? Berikut adalah jawabannya!Pengertian sirkulasi sistemikSirkulasi sistemikdisebut juga sebagai sistem peredaran darah yang membawa darah dari jantung ke seluruh tubuh. Sirkulasi sistemik kerap disebut sebagai sistem peredaran darah besar.Sirkulasi sistemik antara jantung dan seluruh jaringan tubuh, berperan besar dalam transportasi zat.Baca juga:Urutan Peredaran Darah Besar pada ManusiaDilansir dariNational Cancer Institute, sirkulasi sistemik bertanggung jawab membawa suplai oksigen dan nutrisi ke seluruh jaringan tubuh juga mengangkut karbon dioksida dan produk limbah dari seluruh jaringan tubuh.Mekanisme sirkulasi sistemikDalam sirkulasi darah yang bersifat sistemik maka darah kaya oksigen dari paru-paru, melaluivenapulmonalis masuk ke atrium kiri (serambi kiri jantung).Dilansir dariVisible Body, darah kemudian masuk dan dipompa oleh ventrikel kiri (bilik kiri) jantung keaorta.Aortaadalaharteriterbesar dalam tubuh manusia.Baca juga:Arteri Pulmonalis: Pengertian, Ciri-ciri, dan FungsinyaDilansir dari Medicine LibreTexts, aorta melengkung dan bercabang menjadi arteri utama ke tubuh bagian atas sebelum melewari diafragma di mana aorta akan bercabang lebih jauh ke arteri ilaka, ginjal, dan suprarenal yang memasok darah ke bagian bawah tubuh.Dalam sirkulasi sistemik tersebut, aorta bercabang menjadi pembuluh darah yang lebih kecil seperti arteri, arteriol, dan berujung ke kapiler yang tersebar di seluruh jaringan tubuh.Oksigen dan nutrisi yang dibawa sirkulasi sistemik kemudian dilepaskan ke semua jaringan tubuh.Kapiler adalah pembuluh darah kecil yang menghubungkan vena dan juga arteri.Baca juga:Bagaimana Oksigen Diangkut dalam Darah?Sehingga, selain melepaskan oksigen, darah dalam kapiler juga mengangkut limbah metabolisme jaringan dan karbon dioksida keluar dari jaringan.Keberadaan sirkulasi sistemik sangat penting karena menjaga kelangsungan hidup hampir semua jaringan tubuh, selain parenkim paru-paru (karena disuplai oleh sirkulasi paru).Simakbreaking newsdanberita pilihankami langsung di ponselmu. Pilih saluran andalanmu akses berita Kompas.com WhatsApp Channel :https://www.whatsapp.com/channel/0029VaFPbedBPzjZrk13HO3D. Pastikan kamu sudah install aplikasi WhatsApp ya.",http://www.kompas.com/skola/read/2022/08/02/130000069/sirkulasi-sistemik--pengertian-dan-mekanismenya
2022-07-29 08:00:00,5 Definisi Sains Menurut Para Ahli,"KOMPAS.com- Sains merupakan ilmu pengetahuan. Lebih tepatnya ilmu pengetahuan mengenai alam dan dunia fisik.Istilah sains berasal dari bahasa Latin,scientiaberarti pengetahuan atau paham yang benar dan mendalam.Menurut Alo Liliweri dalam bukuFilsafat Ilmu(2022), sains adalah kumpulan pengetahuan dan proses pengembangan pengetahuan itu sendiri.Dalam sains, proses yang paling inti, yaitu menghasilkan penjelasan yang dapat diuji, disertai metode dan pendekatannya.Berikut beberapadefinisi sainsmenurut para ahli:WignerEugene Paul Wigner, seorang matematikawan dan fisikawan asal Hongaria, mengemukakan pendapatanya soal sains.Baca juga:Hakikat Sains untuk ManusiaJelaskandefinisi sains menurut Wigner!Dikutip dari bukuSejarah Peradaban Dunia Lengkap(2021) karya Miftakhuddin, definisi sains menurut Wigner adalah gudang atau penyimpanan pengetahuan mengenai gejala alam.Lebih lanjut, ia menjelaskan bahwa sains juga merupakan gudang berisi pengetahuan tentang dunia alamiah yang didapatkan melalui proses interaksi indra dengan dunia tersebut.VesselDilansir dari bukuPembelajaran Sains di Sekolah Dasar(2018) karya Atep Sujana dan Asep Kurnia Jayadinata, definisi sains menurutnya adalah:""Science is an intellectual search involving inquiry, rational thought and generalization.""(Sains adalah pencarian intelektual yang melibatkan penyelidikan, pemikiran rasional, serta generalisasi).James ConanMenurutnya, sains merupakan deretan konsep dan skema konseptual yang berhubungan satu sama lain, tumbuh sebagai hasil dari eksperimen dan observasi yang berguna untuk diamati lebih lanjut.Baca juga:10 Pengertian Sel Menurut Para AhliCarin dan SundDalam bukuPembelajaran Sains untuk Anak Usia Dini(2019) oleh Suci Utami Putri, dituliskan definisi sains menurut Carin dan Sund:""Sains adalah pengetahuan yang sistematis dan tersusun secara teratur.""Mereka menjabarkan bahwa hakikat sains, meliputi produk sains, proses sains (proses ilmiah), serta sikap ilmiah.Trowbridge dan BybeeKedua ahli ini menyebutkan sains sebagaiway of knowing.Trowbridge dan Bybee memaknai sains sebagai usaha mencari tahu suatu hal melalui proses tertentu, bertujuan mengembangkan pengetahuan.Baca juga:Teori Asam Basa: Pengertian Para Ahli dan SifatnyaSimakbreaking newsdanberita pilihankami langsung di ponselmu. Pilih saluran andalanmu akses berita Kompas.com WhatsApp Channel :https://www.whatsapp.com/channel/0029VaFPbedBPzjZrk13HO3D. Pastikan kamu sudah install aplikasi WhatsApp ya.",http://www.kompas.com/skola/read/2022/07/29/080000169/5-definisi-sains-menurut-para-ahli
2022-07-14 12:00:00,"Biodiversitas: Pengertian, Manfaat, dan Jenisnya","KOMPAS.com– Organisme yang menunjukkan berbagai macam variasi pada komunitas, ekosistem dan spresies dapat menimbulkanbiodiversitas. Apa yang dimaksud dengan biodiversitas?Pengertian biodiversitasBiodiversitasadalah singkatan daribiological diversityatau yang berarti keanekaragaman hayati.Dilansir dariAmerican Museum of Natural History, biodiversitas adalah keragaman kehidupan di bumi pada semua tingkatannya, dari gen hingga ekosistem, dan dapat mencakup proses evolusi, ekologi, dan budaya yang menopang kehidupan.Artinya, biodiversitas adalah keanekaragaman hayati yang berada di seluruh permukaan bumi baik tumbuhan, hewan, dan ekosistem.Baca juga:Tingkat Keanekaragaman HayatiManfaat biodiversitasBiodiversitas memiliki sangat penting bagi kehidupan di bumi, karena menyediakan segala macam sumber daya alam yang dibutuhkan untuk bertahan hidup. Berikut adalah contohmanfaat biodiversitas:Menjaga stabilitas iklimMenjaga kestabilan siklus airMenjaga kestabilan siklus nutrisiMenyediakan bahan baku obat-obatanMenyediakan bahan sandang dan papanMenjadi tempat rekreasi dan pariwisataMenjadi tempat pendidikan bagi manusiaMenyediakan sumber energi dan bahan bakarMenyediakan sumber makanan yang beragamMenyediakan bahan baku bagi berbagai industriMenyerap karbon dioksida dan menyerap polusiMenjadi tempat terjadinya berbagai budaya masyarakatBaca juga:Contoh Keanekaragaman HayatiJenis-jenis biodiversitasBiodiversitas dibagi menjadi tiga jenis, yaitubiodiversitas spesies,biodiversitas genetik, dabiodiversitas ekologi.Biodiversitas spesiesJenis biodiversitas tingkatan paling dasar adalah biodiversitas spesies atau keanekaragaman spesies.Dilansir dariBiology Discussion, biodiversitas spesies adalah keragaman dan kelimpahan berbagai jenis individu dari suatu spesies di daerah tertentu.Biodiversitas spesies yang membuat satu spesies makhluk hidup berbeda dengan spesies lainnya.Baca juga:Taman Nasional Betung Kerihun, Menyimpan Keanekaragaman HayatiDilansir dariNational Geographic, para ilmuan memperkirakan ada sekitar 8,7 juta spesies tumbuhan dan hewan di bumi, namun baru sekitar 1,2 juta spesies yang sudah diidentifikasi.Biodiversitas genetikJenis biodiversitas selanjutnya adalah keanekaragaman genetik atau biodiversitas genetik.Di mana setiap individu terdiri dari susunan genetik yang berbeda-beda tidak sama persis satu sama lain, bahkan dalam satu spesies sekalipun.Adapun, gen-gen juga dapat berevolusi dan menambah keberagaman genetik. Seperti yang dikatakan dalam teori evolusi, evolusi gen melahirkan perbedaan genetik yang kemudian membentuk spesies-spesies baru makhluk hidup.Baca juga:Mengapa Indonesia Memiliki Keanekaragaman Hayati?Biodiversitas ekologiDilansir dariKhan Academy, biodiversitas ekologi adalah skala terbesar dari biodiversitas.Biodiversitas ekologi adalah berbagai spesies makhluk hidup yang tinggal di lingkungan abiotik yang berbeda-beda.Sederhanya, biodiversitas ekologi menunjukkan keanekaragaman ekosistem di muka bumi.Baik ekosistem daratan atau ekosistem lautan, semuanya memiliki ciri-ciri yang berbeda dan membentuk keanekaragaman ekologi.Simakbreaking newsdanberita pilihankami langsung di ponselmu. Pilih saluran andalanmu akses berita Kompas.com WhatsApp Channel :https://www.whatsapp.com/channel/0029VaFPbedBPzjZrk13HO3D. Pastikan kamu sudah install aplikasi WhatsApp ya.",http://www.kompas.com/skola/read/2022/07/14/120000769/biodiversitas--pengertian-manfaat-dan-jenisnya
2022-07-19 15:00:00,"Thallophyta: Pengertian, Ciri-ciri, can Contohnya","KOMPAS.com– Tumbuhan dibagi menjadi beberapa kelompok, salah satunya adalahthallophyta. Apa yang dimaksud dengan thallophyta, bagaimana ciri-ciri dari kelompok thallophyta, dan apa saja tumbuhan thallophyta? Berikut adalah penjelasannya!Pengertian thallophytaDilansir dariBiology Discussion, thallophyta adalah kelompok tumbuhan uniselular yang massa selnya tidak mengalami diferensiasi (thallus).Artinya, sel-sel thallophyta yang terbentuk tidak mengalami diferensiasi dan membentuk organ tubuh.Sehingga, thallophyta merupakan thallus atau tumbuhan yang tidak dapat dibedakan akar, batang, dan juga daunnya.Baca juga:Divisio Kingdom Plantae: Bryophyta, Pteridophyta, dan SpermatophytaCiri-ciri thallophytaThallophytamemiliki ciri-ciri yang membedakannya dengan tumbuhan lain sebagai berikut!Tidak memiliki akar sejati.Tidak memiliki daun sejati.Tidak memiliki batang sejati.Hidup di lingkungan basah atau lembap (kadar air tinggi)Tidak memiliki jaringan pembuluh (tidak memiliki xilem dan floem).Sebagian besar bersifat autotrof (membuat makanannya sendiri melalui fotosintesis).Menyimpan cadangan makanan dalam bentuk karbohidrat kompleks berupa pati.Dapat berkembangbiak secara generatif, namun tidak membentuk embrio.Dapat berkembangbiak secara vegetatif dengan menghasilkan spora.Mengalami siklus hidup metagenesis dengan fase sporofit dan gametofit.Baca juga:Perbedaan Utama Kingdom Animalia dan PlantaeContoh thallophytaDilansir dariEncyclopedia Britannica, thallophyta dibagi menjadi tiga yaitu alga, jamur, dan lumut kerak.AlgaContoh thallophyta yang pertama adalah alga. Alga atau ganggang adalah tumbuhan akuatik (hidup di air) yang membuat makanannya sendiri. Contoh alga adalah alaga hijau, alga merah, alga coklat, dan alga biru.JamurContoh thallophyta selanjutnya adalah jamur. Jamur adalah tumbuhan thallophyta yang tidak memiliki akar, batang, ataupun daun sejati. Ada sangat banyak spesies jamur, baik yang bisa dikonsumsi maupun tidak.Baca juga:Bagaimana Cara Hidup Jamur?Lumut kerakDilansir dariUS Forest Service, lumut kerak adalah lumut yang tidak memiliki akar, batang, daun, dan kloroplas juga biasanya bersimbiosis dengan alga dan lumut.Lumut kerak banyak digunakan sebagai obat, indikator pencemaran, dan juga keperluan industri.Simakbreaking newsdanberita pilihankami langsung di ponselmu. Pilih saluran andalanmu akses berita Kompas.com WhatsApp Channel :https://www.whatsapp.com/channel/0029VaFPbedBPzjZrk13HO3D. Pastikan kamu sudah install aplikasi WhatsApp ya.",http://www.kompas.com/skola/read/2022/07/19/150000669/thallophyta--pengertian-ciri-ciri-can-contohnya
2022-07-15 15:00:00,Perbedaan Antara Pertumbuhan Primer dan Sekunder pada Tumbuhan,"KOMPAS.com– Sebagaimana makhluk hidup, tumbuhan mengalami pertumbuhan. Pertumbuhan dibagi menjadi dua jenis yaitupertumbuhan primerdan sekunder. Apaperbedaan antara pertumbuhan primer dan sekunder?Berikut adalah perbedaan antara pertumbuhan primer danpertumbuhan sekunderpada tumbuhan!Hasil pertumbuhanPerbedaan pertama antara pertumbuhan primer dan pertumbuhan sekunder adalah hasil pertumbuhannya.Dilansir dariBiology LibreTexts, pertumbuhan primer menghasilkan pertambahan panjang tunas dan akar, sedangkan pertumbuhan sekunder menghasilkan peningkaran ketebalan atau lingkar tanaman.Baca juga:Pertumbuhan dan Perkembangan pada TumbuhanJenis jaringanPerbedaan antara pertumbuhan primer dan pertumbuhan sekunder adalah jenis jaringan yang menghasilkan pertumbuhannya.Dilansir dariOrganismal Biology, pertumbuhan primer dikendalikan oleh meristem apikal akar atau meristem apikal pucuk atau yang disebut sebagai jaringan meristematik primer.Sedangkan, pertumbuhan sekunder dikendalikan oleh meristem lateral pada kambium vaskular dan kambium gabus yang disebut sebagai jaringan meristematik sekunder.Keberadaanjaringan meristemprimer yang berada di pucuk atau ujung akar, memungkinkan pertumbuhan primer yang menambah panjang kuncup dan akar tumbuhan.Baca juga:Jaringan Meristem: Struktur, Fungsi, dan Ciri-cirinyaAdapun, jaringan meristimatik sekunder yang berada di kambium akan memberikan ketebalan bagi tumbuhan.Dilansir darLumen Learning, kambium vaskular akan menghasilkan xilem ke arah tengah batang dan akar juga floem ke arah luar batang dan akar.Pembentukan xilem dan floem tersebut akan memperbesar dan menebalkan batang juga akar, sekaligus membuatnya kokoh.Kambium gabus jaringan meristematik sekunder kemudian akan mengganti jaringan epidermis akar dan batang hasil pertumbuhan primer dengan kulit kayu yang keras dan kuat, juga lapisan gabus.Biasanya, pertumbuhan primer akan terjadi terlebih dahulu untuk memenjangkan tumbuhan.Lalu, pertumbuhan sekunder akan menyusul dan menebalkan jaringan hasil pertumbuhan primer sebelumnya.Simakbreaking newsdanberita pilihankami langsung di ponselmu. Pilih saluran andalanmu akses berita Kompas.com WhatsApp Channel :https://www.whatsapp.com/channel/0029VaFPbedBPzjZrk13HO3D. Pastikan kamu sudah install aplikasi WhatsApp ya.",http://www.kompas.com/skola/read/2022/07/15/150000569/perbedaan-antara-pertumbuhan-primer-dan-sekunder-pada-tumbuhan
2022-07-21 08:03:00,Bagaimana dan Siapa Penemu Ilmu Biologi?,"KOMPAS.com -Biologiadalah salah satu ilmu yang dipakai dalam berbagai hal, mulai dari pendidikan, hingga dunia medis ataukedokteran. Namun, bagaimana dan siapa penemu ilmubiologiini?Biologi sendiri berasal dari bahasa Yunani, yaitu “bios” yang berarti kehidupan dan “logos” yang berarti ilmu, sehingga dapat diartikan sebagai ilmu tentang kehidupan dan organisme hidup.Meskipun tidak diketahui kapan studi tentang makhluk hidup termasuk hewan, tumbuhan, dan mikroba ini berasal, manusia purba disebut sudah memiliki beberapa pengetahuan tentang kehidupan sekitarnya.Sebab, menurut catatan arkeologi, sebelum perkembangan peradaban manusia telah menjinakkan hampir semua hewan yang ada, serta mengembangkan sistem pertanian yang cukup stabil dan efisien untuk memenuhi kebutuhan.Lantas, siapapenemu biologiyang menjadi ilmu tentang kehidupan ini?Untuk menjawabnya,penemuan yang mengubah duniamembahas lebih dalam seputarsejarah biologi.Dalam sejarahnya,ilmu biologimuncul dari tradisi kedokteran dan sejarah alam muncul kembali melalui dunia kedokteranMesir kuno, maupun karya-karya dariAristotelesserta Galen pada era Yunani-Romawi kuno.Baca juga:Nama Cabang Ilmu Biologi yang Mempelajari Hewan dan TumbuhanPerjalananpenemuan biologipun sangat panjang, bahkan telah dimulai sejak berabad-abad yang lalu karena dilakukan oleh banyak ahli di seluruh dunia.Dilansir dariEncyclopaedia Britannica, Rabu (20/7/2022) sebagian besar sejarah biologi yang tercatat paling awal berasal dari relief Asyur, serta Babilonia yang menunjukkan tanaman budidaya dan dari ukiran yang menggambarkan kedokteran hewan.Ilustrasi pada segel tertentu mengungkapkan bahwa orang Babilonia telah mengetahui kurma berkembang biak secara seksual, dan serbuk sari dapat diambil untuk membuahi tanaman.Sumber informasi lain mengenai sejauh mana pengetahuan biologis dari orang-orang ini adalah penemuan beberapa papirus yang berkaitan dengan ilmu medis, diyakini berasal dari tahun 1600 Sebelum Masehi.Papirus tersebut berisi deskripsi anatomi, menunjukkan pentingnya jantung pada makhluk hidup.Pengetahuan biologi orang Mesir, China, dan IndiaPapirus dan artefak yang ditemukan di makam ataupun piramida menunjukkan bahwa orang Mesir juga memiliki pengetahuan medis yang cukup besar.Pengetahuan biologi masyarakatMesir Kunobisa diamati pada bagaimana mumi diawetkan dengan baik. Ini memperlihatkan orang-orang Mesir memiliki pemahaman menyeluruh tentang sifat pengawet dari tumbuh-tumbuhan yang diperlukan untuk pembalseman.Baca juga:Biologi: Pengertian dan Cabang Ilmunya",http://www.kompas.com/sains/read/2022/07/21/080300423/bagaimana-dan-siapa-penemu-ilmu-biologi-
